rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,rank_n,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n,trend_category
127,Radboud University Nijmegen,59.0,35.2,49.8,88.8,43.0,76.6,19954,0.17,0.15,2019,0.0564,0.593,0.2951,0.4954,0.8869,0.43,0.7481,0.0109,0.0185,0.1515,Stable
128,Universit� Catholique de Louvain,58.9,38.1,51.4,82.1,55.1,79.7,25952,0.4,0.21,2019,0.0569,0.5919,0.3268,0.5116,0.8192,0.551,0.7815,0.0142,0.0451,0.2121,Stable
129,Maastricht University,58.9,38.8,47.1,79.6,79.8,97.0,16250,0.16,0.52,2019,0.0573,0.5919,0.3344,0.4681,0.7939,0.798,0.9677,0.0089,0.0173,0.5253,Stable
130,Queen Mary University of London,58.8,31.9,38.9,97.6,43.0,96.1,16435,0.14,0.44,2019,0.0578,0.5909,0.259,0.3852,0.9758,0.43,0.958,0.009,0.015,0.4444,Stable
132,University of Alberta,58.5,47.4,48.2,73.0,59.2,86.6,31844,0.21,0.26,2019,0.0587,0.5876,0.4284,0.4793,0.7273,0.592,0.8558,0.0175,0.0231,0.2626,Stable
139,Karlsruhe Institute of Technology,58.3,46.8,47.4,75.7,92.5,67.1,26593,0.26,0.2,2019,0.0618,0.5854,0.4219,0.4712,0.7545,0.925,0.6459,0.0146,0.0289,0.202,Stable
140,Pompeu Fabra University,58.3,40.0,39.1,95.7,42.4,64.3,11523,0.21,0.13,2019,0.0622,0.5854,0.3475,0.3873,0.9566,0.424,0.6157,0.0063,0.0231,0.1313,Stable
141,University of Exeter,57.8,34.3,39.7,93.2,36.3,90.3,20285,0.18,0.28,2019,0.0627,0.58,0.2852,0.3933,0.9313,0.363,0.8956,0.0111,0.0197,0.2828,Stable
143,Ghent University,57.6,44.9,47.9,77.6,81.5,58.7,35835,0.35,0.1,2019,0.0636,0.5778,0.4011,0.4762,0.7737,0.815,0.5554,0.0196,0.0393,0.101,Stable
144,University of Vienna,57.6,53.3,47.6,64.7,35.4,94.4,33185,0.19,0.27,2019,0.064,0.5778,0.4929,0.4732,0.6434,0.354,0.9397,0.0182,0.0208,0.2727,Stable
145,Autonomous University of Barcelona,57.5,43.9,36.5,92.4,41.3,62.2,32223,0.13,0.16,2019,0.0645,0.5767,0.3902,0.361,0.9232,0.413,0.5931,0.0177,0.0139,0.1616,Stable
146,University of Cologne,57.3,43.5,41.8,83.7,77.9,61.3,37483,0.38,0.15,2019,0.0649,0.5745,0.3858,0.4146,0.8354,0.779,0.5834,0.0205,0.0428,0.1515,Stable
147,Indiana University,57.3,49.4,45.6,78.6,52.8,52.6,65707,0.14,0.16,2019,0.0654,0.5745,0.4503,0.453,0.7838,0.528,0.4898,0.036,0.015,0.1616,Stable
148,Lancaster University,57.3,36.5,40.3,88.0,35.6,93.3,12200,0.13,0.39,2019,0.0658,0.5745,0.3093,0.3994,0.8788,0.356,0.9279,0.0067,0.0139,0.3939,Stable
149,University of Nottingham,57.2,42.7,42.8,80.0,40.8,86.8,29430,0.15,0.3,2019,0.0663,0.5734,0.377,0.4247,0.798,0.408,0.8579,0.0161,0.0162,0.303,Stable
151,TU Dresden,57.0,46.0,47.7,74.8,94.5,55.3,33560,0.35,0.14,2019,0.0672,0.5713,0.4131,0.4742,0.7455,0.945,0.5188,0.0184,0.0393,0.1414,Stable
153,University of Leeds,56.6,40.7,43.5,79.7,39.5,85.5,28675,0.14,0.28,2019,0.0681,0.5669,0.3552,0.4317,0.7949,0.395,0.8439,0.0157,0.015,0.2828,Stable
158,University of Aberdeen,56.3,30.5,34.7,94.7,46.5,95.0,12210,0.15,0.38,2019,0.0703,0.5637,0.2437,0.3428,0.9465,0.465,0.9462,0.0067,0.0162,0.3838,Stable
170,University of Leicester,55.6,30.5,33.8,95.2,37.3,91.2,14710,0.14,0.36,2019,0.0757,0.556,0.2437,0.3337,0.9515,0.373,0.9053,0.0081,0.015,0.3636,Stable
172,Newcastle University,55.4,32.9,39.6,86.6,41.6,88.2,21500,0.14,0.29,2019,0.0766,0.5539,0.2699,0.3923,0.8646,0.416,0.873,0.0118,0.015,0.2929,Stable
175,University of Erlangen-Nuremberg,55.2,41.5,43.5,78.6,86.9,52.4,38368,0.55,0.11,2019,0.0779,0.5517,0.3639,0.4317,0.7838,0.869,0.4876,0.021,0.0624,0.1111,Stable
177,University of Ottawa,54.9,39.1,39.3,81.6,43.2,77.0,35002,0.26,0.18,2019,0.0788,0.5484,0.3377,0.3893,0.8141,0.432,0.7524,0.0192,0.0289,0.1818,Stable
182,George Washington University,54.5,49.9,30.6,85.0,34.5,53.5,22844,0.13,0.17,2019,0.0811,0.5441,0.4557,0.3013,0.8485,0.345,0.4995,0.0125,0.0139,0.1717,Stable
183,University of Liverpool,54.5,32.2,35.9,87.5,39.4,91.5,21590,0.14,0.35,2019,0.0815,0.5441,0.2623,0.3549,0.8737,0.394,0.9085,0.0118,0.015,0.3535,Stable
184,University of M�nster,54.4,40.7,43.2,81.2,51.6,47.8,42974,0.44,0.08,2019,0.082,0.543,0.3552,0.4287,0.8101,0.516,0.4381,0.0236,0.0497,0.0808,Stable
187,Cardiff University,54.2,33.6,37.1,86.3,37.2,82.7,24245,0.13,0.26,2019,0.0833,0.5408,0.2776,0.367,0.8616,0.372,0.8138,0.0133,0.0139,0.2626,Stable
188,KTH Royal Institute of Technology,54.2,43.7,44.6,66.4,50.4,86.3,12486,0.15,0.18,2019,0.0837,0.5408,0.388,0.4429,0.6606,0.504,0.8525,0.0068,0.0162,0.1818,Stable
189,University of Konstanz,54.1,39.4,45.1,74.2,69.6,63.7,11288,0.52,0.12,2019,0.0842,0.5397,0.341,0.4479,0.7394,0.696,0.6093,0.0062,0.059,0.1212,Stable
191,University of Duisburg-Essen,54.0,35.3,32.2,91.9,71.2,58.9,42931,0.55,0.18,2019,0.0851,0.5386,0.2962,0.3175,0.9182,0.712,0.5576,0.0235,0.0624,0.1818,Stable
194,Aalborg University,53.9,30.7,37.7,88.9,47.1,73.9,16021,0.14,0.14,2019,0.0864,0.5375,0.2459,0.3731,0.8879,0.471,0.7191,0.0088,0.015,0.1414,Stable
197,University of Bergen,53.3,30.7,30.6,94.0,36.5,77.9,13116,0.12,0.14,2019,0.0878,0.531,0.2459,0.3013,0.9394,0.365,0.7621,0.0072,0.0127,0.1414,Stable
198,Korea University,53.2,48.4,50.1,58.1,98.3,50.7,22705,0.16,0.21,2019,0.0882,0.5299,0.4393,0.4985,0.5768,0.983,0.4693,0.0124,0.0173,0.2121,Stable
199,University of Calgary,53.1,34.6,34.4,84.1,55.7,76.6,27489,0.16,0.19,2019,0.0887,0.5288,0.2885,0.3397,0.8394,0.557,0.7481,0.0151,0.0173,0.1919,Stable
200,University of Antwerp,53.0,35.1,38.0,75.2,74.5,67.9,15096,0.3,0.16,2019,0.0891,0.5277,0.294,0.3761,0.7495,0.745,0.6545,0.0083,0.0335,0.1616,Stable
201,University of Auckland,52.9,30.1,40.7,76.5,61.6,91.7,30041,0.18,0.3,2019,0.0896,0.5267,0.2393,0.4034,0.7626,0.616,0.9107,0.0165,0.0197,0.303,Stable
202,University of Barcelona,52.8,37.7,32.3,85.1,40.1,52.6,46002,0.12,0.1,2019,0.09,0.5256,0.3224,0.3185,0.8495,0.401,0.4898,0.0252,0.0127,0.101,Stable
208,Chalmers University of Technology,52.2,41.1,40.7,60.7,71.0,81.5,9257,0.12,0.17,2019,0.0927,0.519,0.3596,0.4034,0.603,0.71,0.8009,0.0051,0.0127,0.1717,Stable
210,University of Dundee,52.0,23.7,30.5,94.1,46.8,80.3,10960,0.15,0.23,2019,0.0936,0.5169,0.1694,0.3003,0.9404,0.468,0.7879,0.006,0.0162,0.2323,Stable
213,University of Fribourg,51.7,33.9,34.4,73.3,60.3,87.5,10850,0.46,0.18,2019,0.0949,0.5136,0.2809,0.3397,0.7303,0.603,0.8654,0.0059,0.052,0.1818,Stable
214,University of Gothenburg,51.6,25.8,39.8,92.0,39.4,62.9,18873,0.1,0.12,2019,0.0954,0.5125,0.1923,0.3943,0.9192,0.394,0.6006,0.0103,0.0104,0.1212,Stable
215,University of Hawai i at Mnoa,51.5,35.5,37.1,75.0,50.6,64.4,15750,0.11,0.11,2019,0.0958,0.5114,0.2984,0.367,0.7475,0.506,0.6168,0.0086,0.0116,0.1111,Stable
220,University of Kiel,51.0,30.9,27.0,92.8,34.0,54.1,25957,0.22,0.08,2019,0.0981,0.506,0.2481,0.2649,0.9273,0.34,0.5059,0.0142,0.0243,0.0808,Stable
222,Universit� Libre de Bruxelles,50.8,29.4,41.8,79.9,43.6,85.9,26936,0.36,0.35,2019,0.099,0.5038,0.2317,0.4146,0.797,0.436,0.8482,0.0148,0.0405,0.3535,Stable
228,University of Miami,50.2,41.6,25.2,86.2,39.3,60.4,15923,0.06,0.16,2019,0.1017,0.4973,0.365,0.2467,0.8606,0.393,0.5737,0.0087,0.0058,0.1616,Stable
229,University of Otago,50.1,27.9,30.7,82.6,37.4,89.5,18283,0.2,0.2,2019,0.1021,0.4962,0.2153,0.3023,0.8242,0.374,0.887,0.01,0.022,0.202,Stable
237,University of Reading,49.3,34.3,34.3,75.8,39.0,91.2,13395,0.14,0.33,2019,0.1057,0.4875,0.2852,0.3387,0.7556,0.39,0.9053,0.0073,0.015,0.3333,Stable
238,University of South Australia,49.2,30.5,37.1,68.1,79.7,92.9,17465,0.26,0.44,2019,0.1061,0.4864,0.2437,0.367,0.6778,0.797,0.9236,0.0096,0.0289,0.4444,Stable
240,Tel Aviv University,49.0,43.3,52.0,64.4,43.5,51.2,22878,0.23,0.05,2019,0.107,0.4842,0.3836,0.5177,0.6404,0.435,0.4747,0.0125,0.0254,0.0505,Stable
241,Tilburg University,48.9,38.7,48.1,66.2,54.3,76.6,7666,0.21,0.14,2019,0.1075,0.4831,0.3333,0.4783,0.6586,0.543,0.7481,0.0042,0.0231,0.1414,Stable
246,University of Waterloo,48.4,32.2,39.7,69.3,43.3,82.4,32395,0.24,0.18,2019,0.1097,0.4777,0.2623,0.3933,0.6899,0.433,0.8105,0.0178,0.0266,0.1818,Stable
248,University of the Witwatersrand,48.2,27.7,40.8,81.0,100.0,74.2,28279,0.26,0.08,2019,0.1106,0.4755,0.2131,0.4044,0.8081,1.0,0.7223,0.0155,0.0289,0.0808,Stable
258,University of Essex,47.2,31.8,31.7,68.3,34.8,96.6,11130,0.16,0.41,2019,0.1151,0.4646,0.2579,0.3124,0.6798,0.348,0.9634,0.0061,0.0173,0.4141,Stable
259,Flinders University,47.1,25.7,29.6,78.7,37.6,86.7,15939,0.24,0.31,2019,0.1155,0.4635,0.1913,0.2912,0.7848,0.376,0.8568,0.0087,0.0266,0.3131,Stable
263,University of Iceland,46.7,19.3,29.6,86.9,57.9,62.6,8276,0.14,0.11,2019,0.1173,0.4592,0.1213,0.2912,0.8677,0.579,0.5974,0.0045,0.015,0.1111,Stable
277,Ruhr University Bochum,45.3,38.6,42.9,59.9,56.7,53.8,42425,0.61,0.14,2019,0.1236,0.444,0.3322,0.4257,0.5949,0.567,0.5027,0.0233,0.0694,0.1414,Stable
278,St George s-University of London,45.2,21.6,21.3,99.1,36.5,73.2,3240,0.15,0.19,2019,0.124,0.4429,0.1464,0.2073,0.9909,0.365,0.7115,0.0018,0.0162,0.1919,Stable
279,University of S�o Paulo,45.1,55.9,53.5,37.0,39.5,32.7,82962,0.15,0.04,2019,0.1245,0.4418,0.5213,0.5329,0.3636,0.395,0.2756,0.0455,0.0162,0.0404,Stable
281,Simon Fraser University,44.9,24.6,33.4,75.4,47.0,91.2,26313,0.27,0.3,2019,0.1254,0.4396,0.1792,0.3296,0.7515,0.47,0.9053,0.0144,0.0301,0.303,Stable
282,University of Southern Denmark,44.8,19.6,26.1,86.5,68.1,79.1,25975,0.14,0.16,2019,0.1258,0.4385,0.1246,0.2558,0.8636,0.681,0.775,0.0142,0.015,0.1616,Stable
296,Virginia Polytechnic Institute and State University,43.4,34.8,39.8,70.2,48.2,52.4,32296,0.18,0.14,2019,0.1321,0.4233,0.2907,0.3943,0.699,0.482,0.4876,0.0177,0.0197,0.1414,Stable
307,Boston College,43.2,36.1,25.3,72.3,45.2,57.6,13035,0.16,0.14,2019,0.137,0.4211,0.3049,0.2477,0.7202,0.452,0.5436,0.0071,0.0173,0.1414,Stable
309,University of Canterbury,43.2,22.4,26.6,74.9,36.7,92.1,12492,0.17,0.22,2019,0.1379,0.4211,0.1552,0.2609,0.7465,0.367,0.915,0.0068,0.0185,0.2222,Stable
316,George Mason University,43.2,29.0,25.8,79.3,35.3,44.1,28261,0.18,0.09,2019,0.1411,0.4211,0.2273,0.2528,0.7909,0.353,0.3983,0.0155,0.0197,0.0909,Stable
318,Heriot-Watt University,43.2,27.1,23.0,73.0,41.2,94.1,9160,0.17,0.38,2019,0.142,0.4211,0.2066,0.2245,0.7273,0.412,0.9365,0.005,0.0185,0.3838,Stable
322,University of Li�ge,43.2,29.8,37.0,60.1,98.2,69.8,20730,0.27,0.21,2019,0.1438,0.4211,0.2361,0.366,0.597,0.982,0.6749,0.0114,0.0301,0.2121,Stable
325,Montpellier University,43.2,36.9,20.8,73.0,37.0,60.3,39837,0.2,0.14,2019,0.1451,0.4211,0.3137,0.2022,0.7273,0.37,0.5727,0.0218,0.022,0.1414,Stable
329,University of Newcastle,43.2,23.8,26.9,74.1,57.0,82.3,22220,0.21,0.17,2019,0.1469,0.4211,0.1705,0.2639,0.7384,0.57,0.8095,0.0122,0.0231,0.1717,Stable
332,University of Pisa,43.2,32.2,25.2,79.5,40.8,39.9,32751,0.22,0.05,2019,0.1482,0.4211,0.2623,0.2467,0.7929,0.408,0.3531,0.0179,0.0243,0.0505,Stable
336,Stellenbosch University,43.2,28.5,34.1,65.8,60.4,54.0,23750,0.26,0.08,2019,0.15,0.4211,0.2219,0.3367,0.6545,0.604,0.5048,0.013,0.0289,0.0808,Stable
337,Sun Yat-sen University,43.2,42.6,33.6,60.8,55.8,34.3,51061,0.16,0.09,2019,0.1505,0.4211,0.376,0.3316,0.604,0.558,0.2928,0.028,0.0173,0.0909,Stable
344,University College Cork,43.2,25.8,28.4,68.9,49.9,80.1,16578,0.22,0.18,2019,0.1536,0.4211,0.1923,0.2791,0.6859,0.499,0.7858,0.0091,0.0243,0.1818,Stable
348,Washington State University,43.2,31.3,28.4,75.2,51.5,48.3,27689,0.19,0.08,2019,0.1554,0.4211,0.2525,0.2791,0.7495,0.515,0.4435,0.0152,0.0208,0.0808,Stable
352,Aston University,43.2,23.0,24.3,65.2,36.0,93.2,9925,0.22,0.29,2019,0.1572,0.4211,0.1617,0.2376,0.6485,0.36,0.9268,0.0054,0.0243,0.2929,Stable
353,Autonomous University of Madrid,43.2,33.9,28.4,64.8,37.8,51.1,29532,0.13,0.14,2019,0.1576,0.4211,0.2809,0.2791,0.6444,0.378,0.4736,0.0162,0.0139,0.1414,Stable
376,Link�ping University,43.2,24.1,19.2,79.1,43.8,64.0,18221,0.08,0.11,2019,0.1679,0.4211,0.1738,0.186,0.7889,0.438,0.6125,0.01,0.0081,0.1111,Stable
389,University of Stirling,43.2,21.4,25.0,75.9,35.6,78.7,9185,0.16,0.22,2019,0.1738,0.4211,0.1443,0.2447,0.7566,0.356,0.7707,0.005,0.0173,0.2222,Stable
390,University of Tasmania,43.2,24.6,31.3,60.2,50.6,86.2,11920,0.15,0.26,2019,0.1742,0.4211,0.1792,0.3084,0.598,0.506,0.8515,0.0065,0.0162,0.2626,Stable
391,Temple University,43.2,34.0,16.3,83.2,37.1,37.5,34450,0.09,0.09,2019,0.1747,0.4211,0.282,0.1567,0.8303,0.371,0.3272,0.0189,0.0092,0.0909,Stable
392,University of Turku,43.2,25.3,29.3,73.8,36.5,52.0,12604,0.16,0.06,2019,0.1751,0.4211,0.1869,0.2882,0.7354,0.365,0.4833,0.0069,0.0173,0.0606,Stable
412,Claude Bernard University Lyon 1,43.2,23.5,21.9,63.5,38.6,55.7,26034,0.12,0.13,2019,0.1841,0.4211,0.1672,0.2133,0.6313,0.386,0.5231,0.0143,0.0127,0.1313,Stable
419,University of Florence,43.2,36.3,13.4,68.2,39.9,41.4,35055,0.2,0.07,2019,0.1872,0.4211,0.3071,0.1274,0.6788,0.399,0.3692,0.0192,0.022,0.0707,Stable
436,University of Jyv�skyl�,43.2,27.7,29.3,59.7,36.0,51.5,10338,0.16,0.05,2019,0.1948,0.4211,0.2131,0.2882,0.5929,0.36,0.4779,0.0057,0.0173,0.0505,Stable
444,Loughborough University,43.2,31.6,31.3,51.4,38.5,79.6,14225,0.15,0.24,2019,0.1984,0.4211,0.2557,0.3084,0.5091,0.385,0.7804,0.0078,0.0162,0.2424,Stable
445,University of Manitoba,43.2,26.6,31.0,63.8,41.6,53.0,29260,0.28,0.16,2019,0.1988,0.4211,0.2011,0.3054,0.6343,0.416,0.4941,0.016,0.0312,0.1616,Stable
448,University of Milan-Bicocca,43.2,23.3,19.8,79.0,38.1,43.5,26508,0.3,0.06,2019,0.2002,0.4211,0.165,0.1921,0.7879,0.381,0.3918,0.0145,0.0335,0.0606,Stable
459,University of Pavia,43.2,21.9,23.6,73.0,53.8,46.1,24032,0.39,0.07,2019,0.2051,0.4211,0.1497,0.2305,0.7273,0.538,0.4198,0.0132,0.0439,0.0707,Stable
463,University of Porto,43.2,27.5,27.2,55.7,38.8,50.5,31855,0.19,0.12,2019,0.2069,0.4211,0.2109,0.2669,0.5525,0.388,0.4672,0.0175,0.0208,0.1212,Stable
479,University of Strathclyde,43.2,25.1,30.3,49.7,45.2,85.2,17725,0.19,0.27,2019,0.2141,0.4211,0.1847,0.2983,0.4919,0.452,0.8407,0.0097,0.0208,0.2727,Stable
481,Swinburne University of Technology,43.2,24.0,26.7,59.3,38.7,77.2,12862,0.25,0.26,2019,0.215,0.4211,0.1727,0.2619,0.5889,0.387,0.7546,0.007,0.0277,0.2626,Stable
493,University of Valencia,43.2,28.0,19.6,68.0,36.3,44.9,50927,0.17,0.11,2019,0.2203,0.4211,0.2164,0.1901,0.6768,0.363,0.4069,0.0279,0.0185,0.1111,Stable
513,Charles Darwin University,43.2,19.5,26.4,49.6,44.4,80.8,6537,0.26,0.34,2019,0.2293,0.4211,0.1235,0.2588,0.4909,0.444,0.7933,0.0036,0.0289,0.3434,Stable
542,Liverpool John Moores University,43.2,15.2,16.1,66.7,34.7,69.9,18750,0.17,0.13,2019,0.2423,0.4211,0.0765,0.1547,0.6636,0.347,0.676,0.0103,0.0185,0.1313,Stable
673,Jagiellonian University,43.2,22.3,15.4,50.7,34.8,35.5,42131,0.12,0.07,2019,0.3009,0.4211,0.1541,0.1476,0.502,0.348,0.3057,0.0231,0.0127,0.0707,Stable
748,Sharif University of Technology,43.2,26.2,31.9,38.8,93.8,19.9,9435,0.19,0.0,2019,0.3345,0.4211,0.1967,0.3145,0.3818,0.938,0.1378,0.0052,0.0208,0.0,Stable
3,University of Cambridge,94.4,91.4,98.7,95.8,59.3,95.0,18978,0.11,0.37,2020,0.0009,0.9782,0.9093,0.9899,0.9576,0.593,0.9462,0.0104,0.0116,0.3737,Stable
4,Stanford University,94.3,92.8,96.4,99.9,66.2,79.5,16135,0.07,0.23,2020,0.0013,0.9771,0.9246,0.9666,0.999,0.662,0.7793,0.0088,0.0069,0.2323,Stable
5,Massachusetts Institute of Technology,93.6,90.5,92.4,99.5,86.9,89.0,11247,0.09,0.34,2020,0.0018,0.9695,0.8995,0.9262,0.9949,0.869,0.8816,0.0062,0.0092,0.3434,Stable
7,Harvard University,93.0,89.2,98.6,99.1,47.3,76.3,20823,0.09,0.24,2020,0.0027,0.963,0.8852,0.9889,0.9909,0.473,0.7449,0.0114,0.0092,0.2424,Stable
8,Yale University,91.7,92.0,94.8,97.3,52.4,68.7,12402,0.05,0.2,2020,0.0031,0.9489,0.9158,0.9505,0.9727,0.524,0.6631,0.0068,0.0046,0.202,Stable
11,University of Pennsylvania,89.6,87.5,90.4,98.2,74.0,65.0,20578,0.07,0.21,2020,0.0045,0.926,0.8667,0.906,0.9818,0.74,0.6233,0.0113,0.0069,0.2121,Stable
12,Johns Hopkins University,89.2,81.7,91.4,98.3,91.3,73.2,16171,0.04,0.26,2020,0.0049,0.9217,0.8033,0.9161,0.9828,0.913,0.7115,0.0089,0.0035,0.2626,Stable
13,University of California-Berkeley,88.3,83.0,90.6,99.2,46.1,70.4,41081,0.14,0.17,2020,0.0054,0.9119,0.8175,0.908,0.9919,0.461,0.6814,0.0225,0.015,0.1717,Stable
16,Columbia University,87.0,85.6,82.6,98.2,44.8,79.3,26586,0.06,0.37,2020,0.0067,0.8977,0.8459,0.8271,0.9818,0.448,0.7772,0.0146,0.0058,0.3737,Stable
18,University of Toronto,85.5,76.6,89.5,93.6,50.5,84.7,73370,0.2,0.21,2020,0.0076,0.8814,0.7475,0.8969,0.9354,0.505,0.8353,0.0402,0.022,0.2121,Stable
20,Duke University,84.0,82.4,76.8,97.0,99.9,61.5,15309,0.04,0.19,2020,0.0085,0.8651,0.8109,0.7685,0.9697,0.999,0.5856,0.0084,0.0035,0.1919,Stable
22,Northwestern University,83.5,74.2,83.8,97.8,78.4,64.1,17951,0.13,0.2,2020,0.0094,0.8596,0.7213,0.8392,0.9778,0.784,0.6136,0.0098,0.0139,0.202,Stable
28,London School of Economics and Political Science,81.3,69.0,83.0,92.8,35.1,93.2,10570,0.12,0.71,2020,0.0121,0.8357,0.6645,0.8311,0.9273,0.351,0.9268,0.0058,0.0127,0.7172,Stable
30,University of Edinburgh,79.4,67.3,74.1,96.4,38.9,93.8,29433,0.13,0.41,2020,0.013,0.815,0.6459,0.7412,0.9636,0.389,0.9333,0.0161,0.0139,0.4141,Stable
31,University of California-San Diego,78.8,62.6,78.9,97.7,90.3,63.7,33579,0.13,0.23,2020,0.0134,0.8085,0.5945,0.7897,0.9768,0.903,0.6093,0.0184,0.0139,0.2323,Stable
32,LMU Munich,77.8,68.4,77.0,88.8,100.0,67.2,34519,0.35,0.17,2020,0.0139,0.7976,0.6579,0.7705,0.8869,1.0,0.6469,0.0189,0.0393,0.1717,Stable
33,University of Melbourne,77.8,65.9,74.1,89.8,76.3,93.1,47385,0.26,0.46,2020,0.0143,0.7976,0.6306,0.7412,0.897,0.763,0.9257,0.026,0.0289,0.4646,Stable
35,University of Hong Kong,75.9,69.5,77.2,76.6,59.7,98.6,18260,0.18,0.44,2020,0.0152,0.7769,0.6699,0.7725,0.7636,0.597,0.9849,0.01,0.0197,0.4444,Stable
38,�cole Polytechnique F�d�rale de Lausanne,75.4,66.6,66.3,88.3,66.4,98.6,10492,0.11,0.59,2020,0.0166,0.7715,0.6383,0.6623,0.8818,0.664,0.9849,0.0057,0.0116,0.596,Stable
41,Karolinska Institute,74.7,55.4,71.4,96.1,71.2,81.2,7777,0.09,0.2,2020,0.0179,0.7639,0.5158,0.7139,0.9606,0.712,0.7976,0.0043,0.0092,0.202,Stable
53,Brown University,70.0,64.0,56.1,94.9,36.5,61.4,9391,0.11,0.2,2020,0.0233,0.7127,0.6098,0.5592,0.9485,0.365,0.5845,0.0051,0.0116,0.202,Stable
56,University of Manchester,69.7,56.9,63.8,85.2,44.7,91.0,37038,0.14,0.4,2020,0.0246,0.7095,0.5322,0.637,0.8505,0.447,0.9031,0.0203,0.015,0.404,Stable
61,Boston University,68.5,57.3,55.6,95.7,41.4,64.4,25662,0.12,0.27,2020,0.0269,0.6964,0.5366,0.5541,0.9566,0.414,0.6168,0.0141,0.0127,0.2727,Stable
63,University of Southern California,68.1,54.7,59.3,93.1,39.7,66.2,36929,0.12,0.25,2020,0.0278,0.6921,0.5082,0.5915,0.9303,0.397,0.6362,0.0202,0.0127,0.2525,Stable
64,Seoul National University,68.0,72.3,71.6,66.5,86.6,35.8,26182,0.12,0.12,2020,0.0282,0.691,0.7005,0.7159,0.6616,0.866,0.3089,0.0143,0.0127,0.1212,Stable
65,Kyoto University,67.7,73.7,78.1,59.9,66.2,33.7,22566,0.09,0.09,2020,0.0287,0.6877,0.7158,0.7816,0.5949,0.662,0.2863,0.0124,0.0092,0.0909,Stable
67,Delft University of Technology,66.7,55.3,72.3,63.2,99.4,92.8,18743,0.2,0.3,2020,0.0296,0.6768,0.5148,0.723,0.6283,0.994,0.9225,0.0103,0.022,0.303,Stable
68,Leiden University,66.7,48.3,65.0,83.1,72.7,79.4,28741,0.19,0.16,2020,0.03,0.6768,0.4383,0.6491,0.8293,0.727,0.7783,0.0158,0.0208,0.1616,Stable
69,Erasmus University Rotterdam,66.3,39.4,57.3,97.1,63.6,87.3,23167,0.2,0.23,2020,0.0305,0.6725,0.341,0.5713,0.9707,0.636,0.8633,0.0127,0.022,0.2323,Stable
72,McMaster University,65.4,44.5,50.1,94.8,94.0,82.7,24412,0.28,0.17,2020,0.0318,0.6627,0.3967,0.4985,0.9475,0.94,0.8138,0.0134,0.0312,0.1717,Stable
74,Humboldt University of Berlin,65.0,61.8,66.8,67.9,40.2,67.8,33463,0.56,0.17,2020,0.0327,0.6583,0.5858,0.6673,0.6758,0.402,0.6534,0.0183,0.0636,0.1717,Stable
76,Utrecht University,64.7,44.1,61.2,88.4,65.3,65.5,31833,0.14,0.09,2020,0.0336,0.6551,0.3923,0.6107,0.8828,0.653,0.6286,0.0174,0.015,0.0909,Stable
81,Emory University,64.0,56.0,40.4,98.8,45.4,57.9,12735,0.04,0.2,2020,0.0358,0.6474,0.5224,0.4004,0.9879,0.454,0.5468,0.007,0.0035,0.202,Stable
84,Michigan State University,63.9,56.6,57.4,80.0,37.8,63.3,44789,0.17,0.16,2020,0.0372,0.6464,0.529,0.5723,0.798,0.378,0.605,0.0245,0.0185,0.1616,Stable
85,University of Montreal,63.4,48.2,49.7,86.4,70.0,84.1,36794,0.2,0.22,2020,0.0376,0.6409,0.4372,0.4944,0.8626,0.7,0.8288,0.0202,0.022,0.2222,Stable
86,University of Freiburg,63.3,49.1,51.6,83.1,100.0,75.7,21475,0.43,0.23,2020,0.0381,0.6398,0.447,0.5137,0.8293,1.0,0.7384,0.0118,0.0486,0.2323,Stable
90,University of Zurich,62.8,47.0,46.7,88.2,53.0,92.2,22609,0.12,0.21,2020,0.0399,0.6344,0.424,0.4641,0.8808,0.53,0.916,0.0124,0.0127,0.2121,Stable
91,University of Maryland-College Park,62.7,46.9,59.1,89.6,39.2,41.2,33108,0.17,0.11,2020,0.0403,0.6333,0.423,0.5895,0.8949,0.392,0.3671,0.0181,0.0185,0.1111,Stable
93,�cole Polytechnique,62.5,59.6,49.1,70.2,69.6,95.2,3030,0.06,0.4,2020,0.0412,0.6311,0.5617,0.4884,0.699,0.696,0.9483,0.0017,0.0058,0.404,Stable
94,University of Basel,62.4,43.0,41.2,91.4,99.4,96.1,11518,0.16,0.27,2020,0.0416,0.63,0.3803,0.4085,0.9131,0.994,0.958,0.0063,0.0173,0.2727,Stable
95,Dartmouth College,62.4,58.4,39.9,96.4,41.0,39.6,6247,0.08,0.15,2020,0.0421,0.63,0.5486,0.3953,0.9636,0.41,0.3498,0.0034,0.0081,0.1515,Stable
96,University of California-Irvine,62.3,43.3,46.5,94.9,58.9,71.9,32706,0.17,0.26,2020,0.0425,0.6289,0.3836,0.4621,0.9485,0.589,0.6975,0.0179,0.0185,0.2626,Stable
97,University of Helsinki,62.3,43.4,59.3,88.1,38.1,55.1,22072,0.17,0.05,2020,0.043,0.6289,0.3847,0.5915,0.8798,0.381,0.5167,0.0121,0.0185,0.0505,Stable
