rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,rank_n,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n,trend_category
256,Dalhousie University,47.4,25.5,29.0,79.0,45.6,83.7,15150,0.15,0.21,2019,0.1142,0.4668,0.1891,0.2851,0.7879,0.456,0.8245,0.0083,0.0162,0.2121,Declining
257,University of Delaware,47.3,28.5,37.4,77.4,91.5,46.2,20348,0.17,0.1,2019,0.1146,0.4657,0.2219,0.3701,0.7717,0.915,0.4209,0.0112,0.0185,0.101,Declining
261,Goethe University Frankfurt,46.9,34.0,29.6,76.5,43.8,59.1,45826,0.2,0.15,2019,0.1164,0.4614,0.282,0.2912,0.7626,0.438,0.5597,0.0251,0.022,0.1515,Declining
273,Osaka University,45.7,54.7,51.2,35.7,58.4,33.4,23173,0.08,0.1,2019,0.1218,0.4483,0.5082,0.5096,0.3505,0.584,0.2831,0.0127,0.0081,0.101,Declining
275,Queen s University,45.5,39.3,34.4,65.5,44.7,65.3,22884,0.25,0.12,2019,0.1227,0.4461,0.3399,0.3397,0.6515,0.447,0.6265,0.0125,0.0277,0.1212,Declining
276,Royal Holloway-University of London,45.4,30.4,26.7,80.0,37.3,92.9,9100,0.15,0.39,2019,0.1232,0.445,0.2426,0.2619,0.798,0.373,0.9236,0.005,0.0162,0.3939,Declining
284,Stony Brook University,44.6,34.2,22.4,83.8,35.7,70.2,23722,0.11,0.23,2019,0.1267,0.4363,0.2842,0.2184,0.8364,0.357,0.6792,0.013,0.0116,0.2323,Declining
288,Swedish University of Agricultural Sciences,44.2,32.5,29.1,78.3,95.7,47.2,3745,0.04,0.04,2019,0.1285,0.432,0.2656,0.2861,0.7808,0.957,0.4316,0.0021,0.0035,0.0404,Declining
290,Technical University of Darmstadt,44.0,41.3,43.6,58.0,87.9,56.4,18221,0.41,0.16,2019,0.1294,0.4298,0.3617,0.4328,0.5758,0.879,0.5307,0.01,0.0462,0.1616,Declining
291,University of Texas at Dallas,43.9,23.7,28.6,87.5,41.6,59.5,20787,0.22,0.25,2019,0.1299,0.4287,0.1694,0.2811,0.8737,0.416,0.564,0.0114,0.0243,0.2525,Declining
292,Tohoku University,43.8,53.0,47.7,46.1,71.9,37.0,17687,0.06,0.11,2019,0.1303,0.4276,0.4896,0.4742,0.4556,0.719,0.3219,0.0097,0.0058,0.1111,Declining
293,Tokyo Institute of Technology,43.7,54.3,52.7,39.9,68.1,39.4,9612,0.07,0.14,2019,0.1308,0.4266,0.5038,0.5248,0.3929,0.681,0.3477,0.0053,0.0069,0.1414,Declining
294,University of Trento,43.6,25.4,30.5,85.2,41.3,58.2,12856,0.2,0.08,2019,0.1312,0.4255,0.188,0.3003,0.8505,0.413,0.5501,0.007,0.022,0.0808,Declining
298,Wake Forest University,43.2,41.3,18.4,87.8,44.1,29.3,7588,0.04,0.07,2019,0.133,0.4211,0.3617,0.178,0.8768,0.441,0.239,0.0042,0.0035,0.0707,Declining
306,Birkbeck-University of London,43.2,27.9,31.4,66.9,34.2,87.5,8240,0.16,0.4,2019,0.1366,0.4211,0.2153,0.3094,0.6657,0.342,0.8654,0.0045,0.0173,0.404,Declining
311,University of Connecticut,43.2,36.7,29.8,67.3,37.1,46.1,30356,0.15,0.08,2019,0.1388,0.4211,0.3115,0.2932,0.6697,0.371,0.4198,0.0166,0.0162,0.0808,Declining
319,University of Houston,43.2,38.8,32.4,61.6,38.3,42.1,42962,0.44,0.1,2019,0.1424,0.4211,0.3344,0.3195,0.6121,0.383,0.3767,0.0235,0.0497,0.101,Declining
324,University of Milan,43.2,33.4,27.0,76.5,44.0,42.1,46843,0.23,0.06,2019,0.1446,0.4211,0.2754,0.2649,0.7626,0.44,0.3767,0.0257,0.0254,0.0606,Declining
326,Nagoya University,43.2,48.1,49.0,42.4,77.9,31.4,15630,0.09,0.1,2019,0.1455,0.4211,0.4361,0.4874,0.4182,0.779,0.2616,0.0086,0.0092,0.101,Declining
339,Technion Israel Institute of Technology,43.2,35.7,33.1,59.3,42.6,64.1,14703,0.22,0.05,2019,0.1514,0.4211,0.3005,0.3266,0.5889,0.426,0.6136,0.0081,0.0243,0.0505,Declining
342,Tulane University,43.2,43.2,23.4,73.1,37.0,41.1,11120,0.1,0.11,2019,0.1527,0.4211,0.3825,0.2285,0.7283,0.37,0.366,0.0061,0.0104,0.1111,Declining
343,Ume� University,43.2,24.0,29.4,80.9,36.9,62.5,16762,0.12,0.11,2019,0.1532,0.4211,0.1727,0.2892,0.8071,0.369,0.5963,0.0092,0.0127,0.1111,Declining
347,University of Victoria,43.2,21.9,28.0,71.6,43.0,86.5,19286,0.23,0.21,2019,0.1549,0.4211,0.1497,0.275,0.7131,0.43,0.8547,0.0106,0.0254,0.2121,Declining
349,Wayne State University,43.2,33.7,17.7,82.2,43.9,38.1,22123,0.11,0.09,2019,0.1558,0.4211,0.2787,0.1709,0.8202,0.439,0.3337,0.0121,0.0116,0.0909,Declining
351,Aberystwyth University,43.2,26.2,24.0,67.8,37.9,75.0,7165,0.16,0.18,2019,0.1567,0.4211,0.1967,0.2346,0.6747,0.379,0.7309,0.0039,0.0173,0.1818,Declining
358,University of Crete,43.2,18.0,19.1,87.9,39.8,47.6,14890,0.28,0.04,2019,0.1599,0.4211,0.1071,0.185,0.8778,0.398,0.436,0.0082,0.0312,0.0404,Declining
361,Drexel University,43.2,36.2,19.3,67.9,40.6,50.7,19650,0.1,0.18,2019,0.1612,0.4211,0.306,0.1871,0.6758,0.406,0.4693,0.0108,0.0104,0.1818,Declining
362,University of Eastern Finland,43.2,25.8,28.0,75.4,38.2,50.8,11572,0.19,0.07,2019,0.1617,0.4211,0.1923,0.275,0.7515,0.382,0.4704,0.0063,0.0208,0.0707,Declining
364,Hanyang University,43.2,39.1,40.0,44.1,86.1,59.8,20010,0.15,0.19,2019,0.1626,0.4211,0.3377,0.3964,0.4354,0.861,0.5673,0.011,0.0162,0.1919,Declining
369,University of Innsbruck,43.2,26.7,19.9,71.1,43.7,97.4,14524,0.13,0.39,2019,0.1648,0.4211,0.2022,0.1931,0.7081,0.437,0.972,0.008,0.0139,0.3939,Declining
370,Iowa State University,43.2,28.8,32.2,63.7,49.5,55.5,31931,0.18,0.12,2019,0.1652,0.4211,0.2251,0.3175,0.6333,0.495,0.521,0.0175,0.0197,0.1212,Declining
373,University of Kansas,43.2,37.2,24.5,65.6,41.9,33.6,24450,0.1,0.09,2019,0.1666,0.4211,0.3169,0.2396,0.6525,0.419,0.2853,0.0134,0.0104,0.0909,Declining
379,University of Modena and Reggio Emilia,43.2,31.3,19.3,78.4,41.3,39.2,16137,0.22,0.06,2019,0.1693,0.4211,0.2525,0.1871,0.7818,0.413,0.3455,0.0088,0.0243,0.0606,Declining
381,University of Nebraska-Lincoln,43.2,32.2,26.2,66.5,39.5,54.7,22728,0.17,0.12,2019,0.1702,0.4211,0.2623,0.2568,0.6616,0.395,0.5124,0.0125,0.0185,0.1212,Declining
382,Norwegian University of Science and Technology,43.2,25.2,28.5,67.8,37.9,60.8,34803,0.16,0.09,2019,0.1706,0.4211,0.1858,0.2801,0.6747,0.379,0.578,0.0191,0.0173,0.0909,Declining
384,Rensselaer Polytechnic Institute,43.2,27.9,30.1,67.1,68.3,49.9,7459,0.15,0.19,2019,0.1715,0.4211,0.2153,0.2963,0.6677,0.683,0.4607,0.0041,0.0162,0.1919,Declining
396,York University,43.2,31.0,41.3,47.9,42.5,75.3,46220,0.41,0.24,2019,0.1769,0.4211,0.2492,0.4095,0.4737,0.425,0.7341,0.0253,0.0462,0.2424,Declining
401,Bangor University,43.2,24.9,21.6,67.7,35.6,81.6,9275,0.19,0.24,2019,0.1791,0.4211,0.1825,0.2103,0.6737,0.356,0.8019,0.0051,0.0208,0.2424,Declining
402,University of Bari Aldo Moro,43.2,17.3,17.0,82.1,37.4,32.0,30273,0.21,0.01,2019,0.1796,0.4211,0.0995,0.1638,0.8192,0.374,0.268,0.0166,0.0231,0.0101,Declining
405,Brunel University London,43.2,26.2,26.6,57.3,38.2,94.8,10980,0.16,0.38,2019,0.1809,0.4211,0.1967,0.2609,0.5687,0.382,0.944,0.006,0.0173,0.3838,Declining
418,University of Ferrara,43.2,18.7,20.0,74.8,38.4,43.7,14464,0.24,0.07,2019,0.1867,0.4211,0.1148,0.1941,0.7455,0.384,0.394,0.0079,0.0266,0.0707,Declining
423,University of Georgia,43.2,33.6,32.1,59.0,36.6,43.9,34707,0.17,0.08,2019,0.189,0.4211,0.2776,0.3165,0.5859,0.366,0.3961,0.019,0.0185,0.0808,Declining
431,Hokkaido University,43.2,45.0,39.7,34.9,59.0,35.3,18114,0.08,0.1,2019,0.1926,0.4211,0.4022,0.3933,0.3424,0.59,0.3036,0.0099,0.0081,0.101,Declining
432,Hong Kong Baptist University,43.2,23.3,14.3,64.2,36.6,98.0,10872,0.1,0.31,2019,0.193,0.4211,0.165,0.1365,0.6384,0.366,0.9785,0.006,0.0104,0.3131,Declining
439,Ko� University,43.2,25.6,32.8,55.1,79.4,53.8,5378,0.16,0.08,2019,0.1961,0.4211,0.1902,0.3236,0.5465,0.794,0.5027,0.0029,0.0173,0.0808,Declining
441,Kyushu University,43.2,46.2,39.8,34.0,77.3,37.0,18647,0.08,0.12,2019,0.197,0.4211,0.4153,0.3943,0.3333,0.773,0.3219,0.0102,0.0081,0.1212,Declining
450,Murdoch University,43.2,19.3,24.8,62.0,42.1,90.8,15723,0.31,0.43,2019,0.2011,0.4211,0.1213,0.2427,0.6162,0.421,0.901,0.0086,0.0347,0.4343,Declining
451,National Taiwan University of Science and Technology (Taiwan Tech),43.2,30.5,42.7,37.6,66.2,39.3,8087,0.19,0.13,2019,0.2015,0.4211,0.2437,0.4237,0.3697,0.662,0.3466,0.0044,0.0208,0.1313,Declining
452,National Tsing Hua University,43.2,31.2,35.6,55.8,50.6,33.2,16037,0.16,0.08,2019,0.202,0.4211,0.2514,0.3519,0.5535,0.506,0.2809,0.0088,0.0173,0.0808,Declining
464,University of Portsmouth,43.2,16.7,15.3,69.3,34.3,86.1,19305,0.15,0.26,2019,0.2073,0.4211,0.0929,0.1466,0.6899,0.343,0.8504,0.0106,0.0162,0.2626,Declining
478,University of Strasbourg,43.2,28.1,21.2,64.1,37.8,70.6,45482,0.18,0.2,2019,0.2136,0.4211,0.2175,0.2063,0.6374,0.378,0.6835,0.0249,0.0197,0.202,Declining
484,Tokyo Medical and Dental University (TMDU),43.2,41.2,21.1,55.5,61.7,26.0,2986,0.03,0.08,2019,0.2163,0.4211,0.3607,0.2053,0.5505,0.617,0.2034,0.0016,0.0023,0.0808,Declining
485,Tokyo Metropolitan University,43.2,21.7,16.3,76.3,37.3,25.3,9185,0.13,0.04,2019,0.2167,0.4211,0.1475,0.1567,0.7606,0.373,0.1959,0.005,0.0139,0.0404,Declining
487,University of Trieste,43.2,29.6,20.1,71.3,36.1,48.5,16084,0.23,0.09,2019,0.2176,0.4211,0.2339,0.1951,0.7101,0.361,0.4456,0.0088,0.0254,0.0909,Declining
488,University of Tsukuba,43.2,42.8,34.5,34.0,45.3,42.4,16717,0.13,0.2,2019,0.2181,0.4211,0.3781,0.3407,0.3333,0.453,0.38,0.0092,0.0139,0.202,Declining
490,University of Turin,43.2,19.9,24.3,73.4,44.7,43.6,52495,0.28,0.08,2019,0.219,0.4211,0.1279,0.2376,0.7313,0.447,0.3929,0.0288,0.0312,0.0808,Declining
491,UiT The Arctic University of Norway,43.2,20.1,15.4,78.5,37.9,62.9,16266,0.13,0.1,2019,0.2194,0.4211,0.1301,0.1476,0.7828,0.379,0.6006,0.0089,0.0139,0.101,Declining
495,Victoria University of Wellington,43.2,23.1,30.7,50.1,55.1,88.6,17391,0.19,0.21,2019,0.2212,0.4211,0.1628,0.3023,0.496,0.551,0.8773,0.0095,0.0208,0.2121,Declining
496,University of Waikato,43.2,19.8,23.8,65.5,42.2,84.4,9805,0.17,0.18,2019,0.2217,0.4211,0.1268,0.2326,0.6515,0.422,0.8321,0.0054,0.0185,0.1818,Declining
500,University of Aveiro,43.2,29.2,25.8,43.4,40.3,51.0,9842,0.17,0.11,2019,0.2235,0.4211,0.2295,0.2528,0.4283,0.403,0.4726,0.0054,0.0185,0.1111,Declining
504,Bilkent University,43.2,22.2,21.7,59.4,39.5,61.0,10659,0.15,0.07,2019,0.2253,0.4211,0.153,0.2113,0.5899,0.395,0.5802,0.0058,0.0162,0.0707,Declining
505,Boazi�i University,43.2,21.8,22.5,56.1,60.3,46.0,12374,0.25,0.07,2019,0.2257,0.4211,0.1486,0.2194,0.5566,0.603,0.4187,0.0068,0.0277,0.0707,Declining
510,Carleton University,43.2,20.1,28.9,49.6,36.8,68.1,26856,0.3,0.2,2019,0.2279,0.4211,0.1301,0.2841,0.4909,0.368,0.6566,0.0147,0.0335,0.202,Declining
518,Creighton University,43.2,40.5,11.4,58.0,36.2,31.7,8281,0.12,0.1,2019,0.2315,0.4211,0.353,0.1072,0.5758,0.362,0.2648,0.0045,0.0127,0.101,Declining
521,University of Graz,43.2,20.2,18.4,51.2,35.1,76.8,20586,0.22,0.14,2019,0.2329,0.4211,0.1311,0.178,0.5071,0.351,0.7503,0.0113,0.0243,0.1414,Declining
522,University of Guelph,43.2,25.1,28.7,48.8,49.8,55.2,21644,0.28,0.05,2019,0.2333,0.4211,0.1847,0.2821,0.4828,0.498,0.5178,0.0119,0.0312,0.0505,Declining
530,Johannes Kepler University of Linz,43.2,34.7,17.7,48.5,54.8,62.6,6345,0.11,0.11,2019,0.2369,0.4211,0.2896,0.1709,0.4798,0.548,0.5974,0.0035,0.0116,0.1111,Declining
532,Keele University,43.2,20.0,22.4,58.9,35.3,73.6,8505,0.15,0.21,2019,0.2378,0.4211,0.129,0.2184,0.5848,0.353,0.7158,0.0047,0.0162,0.2121,Declining
538,Lehigh University,43.2,28.1,19.9,58.4,38.4,42.2,6443,0.11,0.17,2019,0.2405,0.4211,0.2175,0.1931,0.5798,0.384,0.3778,0.0035,0.0116,0.1717,Declining
545,University of Maryland-Baltimore County,43.2,23.4,18.1,62.3,35.6,33.8,11647,0.19,0.08,2019,0.2436,0.4211,0.1661,0.1749,0.6192,0.356,0.2874,0.0064,0.0208,0.0808,Declining
546,Massey University,43.2,20.1,17.2,50.2,40.2,92.8,18944,0.16,0.3,2019,0.2441,0.4211,0.1301,0.1658,0.497,0.402,0.9225,0.0104,0.0173,0.303,Declining
553,National Chiao Tung University,43.2,36.4,40.9,27.5,86.3,33.8,12053,0.17,0.12,2019,0.2472,0.4211,0.3082,0.4055,0.2677,0.863,0.2874,0.0066,0.0185,0.1212,Declining
569,Renmin University of China,43.2,42.5,20.3,44.4,44.9,44.9,25168,0.12,0.06,2019,0.2544,0.4211,0.3749,0.1972,0.4384,0.449,0.4069,0.0138,0.0127,0.0606,Declining
571,University of Salento,43.2,28.0,18.6,61.6,37.8,26.4,11927,0.28,0.01,2019,0.2553,0.4211,0.2164,0.18,0.6121,0.378,0.2078,0.0065,0.0312,0.0101,Declining
572,San Diego State University,43.2,23.4,23.4,58.0,34.8,32.1,29974,0.3,0.08,2019,0.2557,0.4211,0.1661,0.2285,0.5758,0.348,0.2691,0.0164,0.0335,0.0808,Declining
599,University of the Andes-Colombia,43.2,23.3,13.4,49.2,36.4,51.7,15921,0.09,0.02,2019,0.2678,0.4211,0.165,0.1274,0.4869,0.364,0.4801,0.0087,0.0092,0.0202,Declining
655,University of Hertfordshire,43.2,16.5,12.8,45.1,34.8,79.2,17555,0.18,0.28,2019,0.2929,0.4211,0.0907,0.1213,0.4455,0.348,0.7761,0.0096,0.0197,0.2828,Declining
671,Istanbul Technical University,43.2,23.6,27.1,32.9,100.0,26.1,34594,0.23,0.04,2019,0.3,0.4211,0.1683,0.2659,0.3222,1.0,0.2045,0.019,0.0254,0.0404,Declining
678,Kansas State University,43.2,24.0,19.8,47.1,41.3,45.2,21970,0.15,0.09,2019,0.3032,0.4211,0.1727,0.1921,0.4657,0.413,0.4101,0.012,0.0162,0.0909,Declining
680,Keio University,43.2,31.6,24.8,34.9,42.3,29.9,34740,0.11,0.07,2019,0.3041,0.4211,0.2557,0.2427,0.3424,0.423,0.2454,0.019,0.0116,0.0707,Declining
699,Middle East Technical University,43.2,26.4,21.0,28.3,66.4,29.9,27294,0.32,0.06,2019,0.3126,0.4211,0.1989,0.2042,0.2758,0.664,0.2454,0.015,0.0358,0.0606,Declining
701,University of Minho,43.2,21.4,19.2,39.4,57.8,48.0,18299,0.18,0.1,2019,0.3135,0.4211,0.1443,0.186,0.3879,0.578,0.4403,0.01,0.0197,0.101,Declining
712,National Sun Yat-Sen University,43.2,24.6,28.3,25.9,55.4,30.7,9522,0.15,0.05,2019,0.3184,0.4211,0.1792,0.2781,0.2515,0.554,0.254,0.0052,0.0162,0.0505,Declining
726,Panjab University,43.2,26.9,11.0,54.5,34.0,16.0,18360,0.21,0.01,2019,0.3247,0.4211,0.2044,0.1031,0.5404,0.34,0.0958,0.0101,0.0231,0.0101,Declining
729,Polytechnic University of Valencia,43.2,25.4,12.0,45.2,44.5,47.5,21945,0.09,0.13,2019,0.326,0.4211,0.188,0.1132,0.4465,0.445,0.4349,0.012,0.0092,0.1313,Declining
775,University of Vigo,43.2,26.0,14.8,35.3,39.0,41.7,19699,0.17,0.06,2019,0.3466,0.4211,0.1945,0.1416,0.3465,0.39,0.3724,0.0108,0.0185,0.0606,Declining
776,University of Warsaw,43.2,25.7,19.9,44.7,34.2,44.9,49752,0.14,0.09,2019,0.3471,0.4211,0.1913,0.1931,0.4414,0.342,0.4069,0.0273,0.015,0.0909,Declining
777,Waseda University,43.2,30.7,21.7,31.2,38.0,36.3,49761,0.16,0.1,2019,0.3475,0.4211,0.2459,0.2113,0.3051,0.38,0.3143,0.0273,0.0173,0.101,Declining
795,Alexandria University,43.2,15.3,10.3,27.4,40.7,44.4,175270,0.25,0.03,2019,0.3556,0.4211,0.0776,0.0961,0.2667,0.407,0.4015,0.0961,0.0277,0.0303,Declining
858,Florida Institute of Technology,43.2,24.6,13.5,28.6,36.8,58.6,5483,0.14,0.36,2019,0.3838,0.4211,0.1792,0.1284,0.2788,0.368,0.5544,0.003,0.015,0.3636,Declining
886,King Mongkut s University of Technology Thonburi,43.2,15.8,14.5,25.3,73.2,29.6,16410,0.22,0.01,2019,0.3963,0.4211,0.0831,0.1385,0.2455,0.732,0.2422,0.009,0.0243,0.0101,Declining
903,National Central University,43.2,24.6,22.7,21.6,64.9,37.8,11277,0.1,0.1,2019,0.4039,0.4211,0.1792,0.2214,0.2081,0.649,0.3305,0.0062,0.0104,0.101,Declining
2,California Institute of Technology,94.5,92.1,97.2,97.9,88.0,82.5,2240,0.06,0.3,2020,0.0004,0.9793,0.9169,0.9747,0.9788,0.88,0.8116,0.0012,0.0058,0.303,Declining
6,Princeton University,93.2,90.3,96.3,98.8,58.6,81.1,7983,0.08,0.25,2020,0.0022,0.9652,0.8973,0.9656,0.9879,0.586,0.7966,0.0044,0.0081,0.2525,Declining
10,Imperial College London,89.8,84.5,87.6,97.0,69.9,97.1,16760,0.12,0.56,2020,0.004,0.9282,0.8339,0.8777,0.9697,0.699,0.9688,0.0092,0.0127,0.5657,Declining
17,University of California-Los Angeles,86.8,83.1,88.6,97.3,51.3,64.1,41066,0.09,0.17,2020,0.0072,0.8955,0.8186,0.8878,0.9727,0.513,0.6136,0.0225,0.0092,0.1717,Declining
19,Cornell University,85.1,79.7,86.0,96.6,37.1,73.4,22319,0.1,0.25,2020,0.0081,0.877,0.7814,0.8615,0.9657,0.371,0.7137,0.0122,0.0104,0.2525,Declining
26,University of Washington,81.6,72.2,82.2,98.6,47.5,60.4,45692,0.11,0.16,2020,0.0112,0.839,0.6995,0.8231,0.9859,0.475,0.5737,0.025,0.0116,0.1616,Declining
27,Carnegie Mellon University,81.3,65.9,82.7,98.2,50.5,80.6,13430,0.14,0.48,2020,0.0116,0.8357,0.6306,0.8281,0.9818,0.505,0.7912,0.0074,0.015,0.4848,Declining
34,University of British Columbia,76.3,61.5,73.2,92.5,43.8,94.4,52108,0.18,0.32,2020,0.0148,0.7813,0.5825,0.7321,0.9242,0.438,0.9397,0.0286,0.0197,0.3232,Declining
39,Georgia Institute of Technology,75.4,60.2,76.4,90.4,61.6,77.1,21372,0.18,0.27,2020,0.017,0.7715,0.5683,0.7644,0.903,0.616,0.7535,0.0117,0.0197,0.2727,Declining
40,University of Texas at Austin,75.4,68.2,76.2,93.2,46.6,39.1,49165,0.17,0.1,2020,0.0175,0.7715,0.6557,0.7624,0.9313,0.466,0.3445,0.0269,0.0185,0.101,Declining
42,McGill University,74.3,65.0,71.9,84.7,42.8,90.4,31294,0.13,0.29,2020,0.0184,0.7595,0.6208,0.7189,0.8455,0.428,0.8967,0.0172,0.0139,0.2929,Declining
48,University of Illinois at Urbana-Champaign,72.9,63.2,78.0,84.4,47.9,54.3,44916,0.18,0.24,2020,0.021,0.7443,0.6011,0.7806,0.8424,0.479,0.5081,0.0246,0.0197,0.2424,Declining
50,Australian National University,72.1,54.4,69.7,88.4,46.4,95.5,17359,0.18,0.44,2020,0.0219,0.7356,0.5049,0.6967,0.8828,0.464,0.9516,0.0095,0.0197,0.4444,Declining
51,University of Wisconsin-Madison,72.0,68.8,70.3,85.3,46.3,47.4,39154,0.1,0.13,2020,0.0224,0.7345,0.6623,0.7027,0.8515,0.463,0.4338,0.0215,0.0104,0.1313,Declining
52,Washington University in St Louis,71.5,64.2,57.5,98.8,40.7,57.1,13401,0.07,0.2,2020,0.0228,0.7291,0.612,0.5733,0.9879,0.407,0.5382,0.0073,0.0069,0.202,Declining
54,University of North Carolina at Chapel Hill,69.9,59.7,63.2,96.9,43.9,38.0,35419,0.09,0.08,2020,0.0237,0.7116,0.5628,0.6309,0.9687,0.439,0.3326,0.0194,0.0092,0.0808,Declining
55,University of California-Davis,69.7,62.4,66.9,83.2,51.4,62.4,39164,0.12,0.14,2020,0.0242,0.7095,0.5923,0.6684,0.8303,0.514,0.5953,0.0215,0.0127,0.1414,Declining
57,University of California-Santa Barbara,69.6,47.9,63.6,96.4,84.5,68.1,24089,0.28,0.16,2020,0.0251,0.7084,0.4339,0.635,0.9636,0.845,0.6566,0.0132,0.0312,0.1616,Declining
79,University of Minnesota,64.1,55.2,59.3,82.7,78.2,40.2,61120,0.12,0.11,2020,0.0349,0.6485,0.5137,0.5915,0.8253,0.782,0.3563,0.0335,0.0127,0.1111,Declining
87,University of Bristol,63.2,41.8,48.4,95.5,40.9,86.6,21783,0.14,0.27,2020,0.0385,0.6387,0.3672,0.4813,0.9545,0.409,0.8558,0.0119,0.015,0.2727,Declining
98,Lund University,62.3,40.7,54.3,86.3,81.0,77.7,27266,0.12,0.19,2020,0.0434,0.6289,0.3552,0.541,0.8616,0.81,0.76,0.0149,0.0127,0.1919,Declining
104,University of Arizona,61.8,52.6,53.7,85.3,52.7,40.2,39124,0.18,0.1,2020,0.0461,0.6235,0.4852,0.5349,0.8515,0.527,0.3563,0.0214,0.0197,0.101,Declining
106,Rice University,61.6,49.1,39.7,93.7,45.4,77.0,6667,0.09,0.28,2020,0.047,0.6213,0.447,0.3933,0.9364,0.454,0.7524,0.0037,0.0092,0.2828,Declining
116,Vanderbilt University,60.2,48.7,42.1,95.4,47.5,43.0,12006,0.03,0.14,2020,0.0515,0.6061,0.4426,0.4176,0.9535,0.475,0.3864,0.0066,0.0023,0.1414,Declining
119,Case Western Reserve University,60.0,48.4,39.9,95.3,42.1,52.2,10654,0.09,0.23,2020,0.0528,0.6039,0.4393,0.3953,0.9525,0.421,0.4855,0.0058,0.0092,0.2323,Declining
124,University of Colorado Boulder,59.6,44.8,45.6,93.1,41.7,47.3,33186,0.16,0.11,2020,0.0551,0.5996,0.4,0.453,0.9303,0.417,0.4327,0.0182,0.0173,0.1111,Declining
125,University of G�ttingen,59.5,49.6,48.6,82.0,37.0,60.9,30773,0.29,0.13,2020,0.0555,0.5985,0.4525,0.4833,0.8182,0.37,0.5791,0.0169,0.0324,0.1313,Declining
129,University of York,58.9,40.3,46.6,85.1,36.4,85.4,16058,0.15,0.24,2020,0.0573,0.5919,0.3508,0.4631,0.8495,0.364,0.8428,0.0088,0.0162,0.2424,Declining
133,Durham University,58.5,45.5,47.8,75.5,37.9,91.7,16963,0.15,0.3,2020,0.0591,0.5876,0.4077,0.4752,0.7525,0.379,0.9107,0.0093,0.0162,0.303,Declining
137,University of Cape Town,58.2,33.2,42.8,90.3,85.3,81.8,21812,0.12,0.17,2020,0.0609,0.5843,0.2732,0.4247,0.902,0.853,0.8041,0.012,0.0127,0.1717,Declining
140,Tufts University,58.0,49.1,34.2,94.4,38.6,49.6,11017,0.1,0.16,2020,0.0622,0.5822,0.447,0.3377,0.9434,0.386,0.4575,0.006,0.0104,0.1616,Declining
144,University of Geneva,57.6,38.1,43.7,80.4,63.3,98.4,16935,0.16,0.39,2020,0.064,0.5778,0.3268,0.4338,0.802,0.633,0.9828,0.0093,0.0173,0.3939,Declining
148,University of Sussex,57.4,35.3,37.9,91.8,35.9,93.6,14978,0.16,0.39,2020,0.0658,0.5756,0.2962,0.3751,0.9172,0.359,0.9311,0.0082,0.0173,0.3939,Declining
160,University of Notre Dame,56.9,52.9,46.2,73.5,38.1,55.3,12104,0.14,0.12,2020,0.0712,0.5702,0.4885,0.459,0.7323,0.381,0.5188,0.0066,0.015,0.1212,Declining
164,Trinity College Dublin,56.4,41.7,43.9,75.4,41.2,94.4,16853,0.22,0.3,2020,0.073,0.5647,0.3661,0.4358,0.7515,0.412,0.9397,0.0092,0.0243,0.303,Declining
174,University of Rochester,55.6,43.4,30.3,91.4,40.9,67.2,9824,0.04,0.31,2020,0.0775,0.556,0.3847,0.2983,0.9131,0.409,0.6469,0.0054,0.0035,0.3131,Declining
175,University of Florida,55.4,54.0,53.8,61.9,57.9,40.0,46642,0.17,0.1,2020,0.0779,0.5539,0.5005,0.5359,0.6152,0.579,0.3541,0.0256,0.0185,0.101,Declining
177,Stockholm University,55.4,30.0,46.4,85.0,36.6,81.3,27185,0.2,0.14,2020,0.0788,0.5539,0.2383,0.4611,0.8485,0.366,0.7987,0.0149,0.022,0.1414,Declining
178,Texas A&M University,55.3,49.3,54.8,62.8,45.3,54.3,60818,0.25,0.08,2020,0.0793,0.5528,0.4492,0.546,0.6242,0.453,0.5081,0.0333,0.0277,0.0808,Declining
180,University of California-Santa Cruz,55.2,33.1,34.9,97.7,39.1,60.6,18783,0.23,0.1,2020,0.0802,0.5517,0.2721,0.3448,0.9768,0.391,0.5759,0.0103,0.0254,0.101,Declining
185,Technical University of Denmark,54.8,39.4,40.2,73.8,71.6,92.8,9265,0.07,0.25,2020,0.0824,0.5473,0.341,0.3984,0.7354,0.716,0.9225,0.0051,0.0069,0.2525,Declining
186,Eindhoven University of Technology,54.7,44.6,48.8,61.0,99.8,78.3,8917,0.21,0.19,2020,0.0828,0.5462,0.3978,0.4853,0.6061,0.998,0.7664,0.0049,0.0231,0.1919,Declining
192,University of East Anglia,54.2,28.3,30.1,97.2,35.7,87.7,15195,0.14,0.28,2020,0.0855,0.5408,0.2197,0.2963,0.9717,0.357,0.8676,0.0083,0.015,0.2828,Declining
201,University of Lausanne,53.8,33.1,44.2,73.3,67.8,92.7,12197,0.1,0.24,2020,0.0896,0.5365,0.2721,0.4388,0.7303,0.678,0.9214,0.0067,0.0104,0.2424,Declining
202,University of St Andrews,53.8,42.2,41.8,67.8,37.6,96.6,9213,0.13,0.46,2020,0.09,0.5365,0.3716,0.4146,0.6747,0.376,0.9634,0.005,0.0139,0.4646,Declining
